,location,time,students
403,講堂,2020-12-18 09:30:00,1
404,講堂,2020-12-18 10:00:00,3
405,講堂,2020-12-18 10:30:00,3
406,講堂,2020-12-18 11:00:00,97
407,講堂,2020-12-18 11:30:00,90
408,講堂,2020-12-18 12:00:00,98
409,講堂,2020-12-18 12:30:00,3
410,講堂,2020-12-18 13:00:00,1
411,講堂,2020-12-18 13:30:00,1
412,講堂,2020-12-18 14:00:00,3
413,講堂,2020-12-18 14:30:00,2
414,講堂,2020-12-18 15:00:00,2
415,講堂,2020-12-18 15:30:00,2
416,講堂,2020-12-18 16:00:00,0
417,講堂,2020-12-18 16:30:00,3
418,講堂,2020-12-18 17:00:00,0
419,講堂,2020-12-18 17:30:00,0
420,講堂,2020-12-18 18:00:00,3
421,講堂,2020-12-18 18:30:00,0
422,講堂,2020-12-18 19:00:00,1
423,講堂,2020-12-18 19:30:00,0
424,講堂,2020-12-18 20:00:00,0
425,講堂,2020-12-18 20:30:00,3
426,講堂,2020-12-18 21:00:00,0
427,講堂,2020-12-18 21:30:00,0
428,講堂,2020-12-18 22:00:00,0
429,講堂,2020-12-18 22:30:00,0
430,講堂,2020-12-18 23:00:00,0
431,講堂,2020-12-18 23:30:00,0
432,大講義室,2020-12-18 00:00:00,0
433,大講義室,2020-12-18 00:30:00,0
434,大講義室,2020-12-18 01:00:00,0
435,大講義室,2020-12-18 01:30:00,0
436,大講義室,2020-12-18 02:00:00,0
437,大講義室,2020-12-18 02:30:00,0
438,大講義室,2020-12-18 03:00:00,0
439,大講義室,2020-12-18 03:30:00,0
440,大講義室,2020-12-18 04:00:00,0
441,大講義室,2020-12-18 04:30:00,0
442,大講義室,2020-12-18 05:00:00,0
443,大講義室,2020-12-18 05:30:00,0
444,大講義室,2020-12-18 06:00:00,0
445,大講義室,2020-12-18 06:30:00,0
446,大講義室,2020-12-18 07:00:00,0
447,大講義室,2020-12-18 07:30:00,0
448,大講義室,2020-12-18 08:00:00,0
449,大講義室,2020-12-18 08:30:00,3
450,大講義室,2020-12-18 09:00:00,2
451,大講義室,2020-12-18 09:30:00,2
452,大講義室,2020-12-18 10:00:00,1
453,大講義室,2020-12-18 10:30:00,0
454,大講義室,2020-12-18 11:00:00,97
455,大講義室,2020-12-18 11:30:00,100
456,大講義室,2020-12-18 12:00:00,97
457,大講義室,2020-12-18 12:30:00,1
458,大講義室,2020-12-18 13:00:00,2
459,大講義室,2020-12-18 13:30:00,1
460,大講義室,2020-12-18 14:00:00,3
461,大講義室,2020-12-18 14:30:00,0
462,大講義室,2020-12-18 15:00:00,0
463,大講義室,2020-12-18 15:30:00,3
464,大講義室,2020-12-18 16:00:00,3
465,大講義室,2020-12-18 16:30:00,2
466,大講義室,2020-12-18 17:00:00,2
467,大講義室,2020-12-18 17:30:00,1
468,大講義室,2020-12-18 18:00:00,3
469,大講義室,2020-12-18 18:30:00,3
470,大講義室,2020-12-18 19:00:00,3
471,大講義室,2020-12-18 19:30:00,1
472,大講義室,2020-12-18 20:00:00,0
473,大講義室,2020-12-18 20:30:00,2
474,大講義室,2020-12-18 21:00:00,2
475,大講義室,2020-12-18 21:30:00,1
476,大講義室,2020-12-18 22:00:00,0
477,大講義室,2020-12-18 22:30:00,0
478,大講義室,2020-12-18 23:00:00,0
479,大講義室,2020-12-18 23:30:00,0
