,location,time,students
115,593,2019-12-18 09:30:00,76
116,593,2019-12-18 10:00:00,71
117,593,2019-12-18 10:30:00,73
118,593,2019-12-18 11:00:00,0
119,593,2019-12-18 11:30:00,3
120,593,2019-12-18 12:00:00,2
121,593,2019-12-18 12:30:00,0
122,593,2019-12-18 13:00:00,2
123,593,2019-12-18 13:30:00,1
124,593,2019-12-18 14:00:00,1
125,593,2019-12-18 14:30:00,3
126,593,2019-12-18 15:00:00,0
127,593,2019-12-18 15:30:00,2
128,593,2019-12-18 16:00:00,0
129,593,2019-12-18 16:30:00,3
130,593,2019-12-18 17:00:00,1
131,593,2019-12-18 17:30:00,2
132,593,2019-12-18 18:00:00,0
133,593,2019-12-18 18:30:00,2
134,593,2019-12-18 19:00:00,2
135,593,2019-12-18 19:30:00,2
136,593,2019-12-18 20:00:00,1
137,593,2019-12-18 20:30:00,3
138,593,2019-12-18 21:00:00,1
139,593,2019-12-18 21:30:00,2
140,593,2019-12-18 22:00:00,0
141,593,2019-12-18 22:30:00,0
142,593,2019-12-18 23:00:00,0
143,593,2019-12-18 23:30:00,0
144,585,2019-12-18 00:00:00,1
145,585,2019-12-18 00:30:00,0
146,585,2019-12-18 01:00:00,0
147,585,2019-12-18 01:30:00,2
148,585,2019-12-18 02:00:00,2
149,585,2019-12-18 02:30:00,1
150,585,2019-12-18 03:00:00,2
151,585,2019-12-18 03:30:00,1
152,585,2019-12-18 04:00:00,2
153,585,2019-12-18 04:30:00,0
154,585,2019-12-18 05:00:00,0
155,585,2019-12-18 05:30:00,3
156,585,2019-12-18 06:00:00,3
157,585,2019-12-18 06:30:00,1
158,585,2019-12-18 07:00:00,2
159,585,2019-12-18 07:30:00,2
160,585,2019-12-18 08:00:00,0
161,585,2019-12-18 08:30:00,3
162,585,2019-12-18 09:00:00,1
163,585,2019-12-18 09:30:00,3
164,585,2019-12-18 10:00:00,0
165,585,2019-12-18 10:30:00,2
166,585,2019-12-18 11:00:00,0
167,585,2019-12-18 11:30:00,0
168,585,2019-12-18 12:00:00,3
169,585,2019-12-18 12:30:00,0
170,585,2019-12-18 13:00:00,0
171,585,2019-12-18 13:30:00,2
172,585,2019-12-18 14:00:00,2
173,585,2019-12-18 14:30:00,1
174,585,2019-12-18 15:00:00,3
175,585,2019-12-18 15:30:00,2
176,585,2019-12-18 16:00:00,2
177,585,2019-12-18 16:30:00,0
178,585,2019-12-18 17:00:00,2
179,585,2019-12-18 17:30:00,3
180,585,2019-12-18 18:00:00,0
181,585,2019-12-18 18:30:00,2
182,585,2019-12-18 19:00:00,1
183,585,2019-12-18 19:30:00,1
184,585,2019-12-18 20:00:00,2
185,585,2019-12-18 20:30:00,1
186,585,2019-12-18 21:00:00,1
187,585,2019-12-18 21:30:00,1
188,585,2019-12-18 22:00:00,0
189,585,2019-12-18 22:30:00,1
190,585,2019-12-18 23:00:00,2
191,585,2019-12-18 23:30:00,0
192,584,2019-12-18 00:00:00,0
193,584,2019-12-18 00:30:00,0
194,584,2019-12-18 01:00:00,0
195,584,2019-12-18 01:30:00,0
196,584,2019-12-18 02:00:00,0
197,584,2019-12-18 02:30:00,0
198,584,2019-12-18 03:00:00,0
199,584,2019-12-18 03:30:00,0
200,584,2019-12-18 04:00:00,0
201,584,2019-12-18 04:30:00,0
202,584,2019-12-18 05:00:00,0
203,584,2019-12-18 05:30:00,0
204,584,2019-12-18 06:00:00,0
205,584,2019-12-18 06:30:00,0
206,584,2019-12-18 07:00:00,0
207,584,2019-12-18 07:30:00,0
208,584,2019-12-18 08:00:00,0
209,584,2019-12-18 08:30:00,0
210,584,2019-12-18 09:00:00,0
211,584,2019-12-18 09:30:00,2
212,584,2019-12-18 10:00:00,3
213,584,2019-12-18 10:30:00,2
214,584,2019-12-18 11:00:00,17
215,584,2019-12-18 11:30:00,16
216,584,2019-12-18 12:00:00,19
217,584,2019-12-18 12:30:00,3
218,584,2019-12-18 13:00:00,2
219,584,2019-12-18 13:30:00,3
220,584,2019-12-18 14:00:00,2
221,584,2019-12-18 14:30:00,1
222,584,2019-12-18 15:00:00,3
223,584,2019-12-18 15:30:00,0
224,584,2019-12-18 16:00:00,2
225,584,2019-12-18 16:30:00,2
226,584,2019-12-18 17:00:00,2
227,584,2019-12-18 17:30:00,1
228,584,2019-12-18 18:00:00,0
229,584,2019-12-18 18:30:00,3
230,584,2019-12-18 19:00:00,0
231,584,2019-12-18 19:30:00,2
232,584,2019-12-18 20:00:00,3
233,584,2019-12-18 20:30:00,2
234,584,2019-12-18 21:00:00,2
235,584,2019-12-18 21:30:00,2
236,584,2019-12-18 22:00:00,0
237,584,2019-12-18 22:30:00,0
238,584,2019-12-18 23:00:00,0
239,584,2019-12-18 23:30:00,0
240,583,2019-12-18 00:00:00,0
241,583,2019-12-18 00:30:00,0
242,583,2019-12-18 01:00:00,0
243,583,2019-12-18 01:30:00,0
244,583,2019-12-18 02:00:00,0
245,583,2019-12-18 02:30:00,0
246,583,2019-12-18 03:00:00,0
247,583,2019-12-18 03:30:00,0
248,583,2019-12-18 04:00:00,0
249,583,2019-12-18 04:30:00,0
250,583,2019-12-18 05:00:00,0
251,583,2019-12-18 05:30:00,0
252,583,2019-12-18 06:00:00,0
253,583,2019-12-18 06:30:00,0
254,583,2019-12-18 07:00:00,0
255,583,2019-12-18 07:30:00,0
256,583,2019-12-18 08:00:00,0
257,583,2019-12-18 08:30:00,1
258,583,2019-12-18 09:00:00,17
259,583,2019-12-18 09:30:00,14
260,583,2019-12-18 10:00:00,10
261,583,2019-12-18 10:30:00,11
262,583,2019-12-18 11:00:00,1
263,583,2019-12-18 11:30:00,2
264,583,2019-12-18 12:00:00,0
265,583,2019-12-18 12:30:00,1
266,583,2019-12-18 13:00:00,2
267,583,2019-12-18 13:30:00,2
268,583,2019-12-18 14:00:00,3
269,583,2019-12-18 14:30:00,2
270,583,2019-12-18 15:00:00,3
271,583,2019-12-18 15:30:00,2
272,583,2019-12-18 16:00:00,0
273,583,2019-12-18 16:30:00,1
274,583,2019-12-18 17:00:00,3
275,583,2019-12-18 17:30:00,2
276,583,2019-12-18 18:00:00,1
277,583,2019-12-18 18:30:00,3
278,583,2019-12-18 19:00:00,2
279,583,2019-12-18 19:30:00,0
280,583,2019-12-18 20:00:00,2
281,583,2019-12-18 20:30:00,0
282,583,2019-12-18 21:00:00,0
283,583,2019-12-18 21:30:00,3
284,583,2019-12-18 22:00:00,0
285,583,2019-12-18 22:30:00,0
286,583,2019-12-18 23:00:00,0
287,583,2019-12-18 23:30:00,0
288,484,2019-12-18 00:00:00,0
289,484,2019-12-18 00:30:00,0
290,484,2019-12-18 01:00:00,0
291,484,2019-12-18 01:30:00,0
292,484,2019-12-18 02:00:00,0
293,484,2019-12-18 02:30:00,0
294,484,2019-12-18 03:00:00,0
295,484,2019-12-18 03:30:00,0
296,484,2019-12-18 04:00:00,0
297,484,2019-12-18 04:30:00,0
298,484,2019-12-18 05:00:00,0
299,484,2019-12-18 05:30:00,0
300,484,2019-12-18 06:00:00,0
301,484,2019-12-18 06:30:00,0
302,484,2019-12-18 07:00:00,0
303,484,2019-12-18 07:30:00,0
304,484,2019-12-18 08:00:00,0
305,484,2019-12-18 08:30:00,2
306,484,2019-12-18 09:00:00,15
307,484,2019-12-18 09:30:00,13
308,484,2019-12-18 10:00:00,10
309,484,2019-12-18 10:30:00,17
310,484,2019-12-18 11:00:00,0
311,484,2019-12-18 11:30:00,3
312,484,2019-12-18 12:00:00,0
313,484,2019-12-18 12:30:00,0
314,484,2019-12-18 13:00:00,3
315,484,2019-12-18 13:30:00,1
316,484,2019-12-18 14:00:00,2
317,484,2019-12-18 14:30:00,1
318,484,2019-12-18 15:00:00,2
319,484,2019-12-18 15:30:00,0
320,484,2019-12-18 16:00:00,1
321,484,2019-12-18 16:30:00,1
322,484,2019-12-18 17:00:00,2
323,484,2019-12-18 17:30:00,0
324,484,2019-12-18 18:00:00,2
325,484,2019-12-18 18:30:00,0
326,484,2019-12-18 19:00:00,3
327,484,2019-12-18 19:30:00,0
328,484,2019-12-18 20:00:00,2
329,484,2019-12-18 20:30:00,2
330,484,2019-12-18 21:00:00,3
331,484,2019-12-18 21:30:00,0
332,484,2019-12-18 22:00:00,0
333,484,2019-12-18 22:30:00,0
334,484,2019-12-18 23:00:00,0
335,484,2019-12-18 23:30:00,0
336,363,2019-12-18 00:00:00,2
337,363,2019-12-18 00:30:00,1
338,363,2019-12-18 01:00:00,1
339,363,2019-12-18 01:30:00,1
340,363,2019-12-18 02:00:00,2
341,363,2019-12-18 02:30:00,1
342,363,2019-12-18 03:00:00,3
343,363,2019-12-18 03:30:00,2
344,363,2019-12-18 04:00:00,0
345,363,2019-12-18 04:30:00,0
346,363,2019-12-18 05:00:00,2
347,363,2019-12-18 05:30:00,0
348,363,2019-12-18 06:00:00,2
349,363,2019-12-18 06:30:00,2
350,363,2019-12-18 07:00:00,2
351,363,2019-12-18 07:30:00,2
352,363,2019-12-18 08:00:00,3
353,363,2019-12-18 08:30:00,2
354,363,2019-12-18 09:00:00,3
355,363,2019-12-18 09:30:00,2
356,363,2019-12-18 10:00:00,3
357,363,2019-12-18 10:30:00,1
358,363,2019-12-18 11:00:00,1
359,363,2019-12-18 11:30:00,1
360,363,2019-12-18 12:00:00,3
361,363,2019-12-18 12:30:00,2
362,363,2019-12-18 13:00:00,2
363,363,2019-12-18 13:30:00,3
364,363,2019-12-18 14:00:00,0
365,363,2019-12-18 14:30:00,0
366,363,2019-12-18 15:00:00,0
367,363,2019-12-18 15:30:00,3
368,363,2019-12-18 16:00:00,0
369,363,2019-12-18 16:30:00,3
370,363,2019-12-18 17:00:00,0
371,363,2019-12-18 17:30:00,3
372,363,2019-12-18 18:00:00,0
373,363,2019-12-18 18:30:00,3
374,363,2019-12-18 19:00:00,2
375,363,2019-12-18 19:30:00,3
376,363,2019-12-18 20:00:00,0
377,363,2019-12-18 20:30:00,3
378,363,2019-12-18 21:00:00,3
379,363,2019-12-18 21:30:00,1
380,363,2019-12-18 22:00:00,3
381,363,2019-12-18 22:30:00,0
382,363,2019-12-18 23:00:00,2
383,363,2019-12-18 23:30:00,3
384,講堂,2019-12-18 00:00:00,3
385,講堂,2019-12-18 00:30:00,0
386,講堂,2019-12-18 01:00:00,2
387,講堂,2019-12-18 01:30:00,3
388,講堂,2019-12-18 02:00:00,0
389,講堂,2019-12-18 02:30:00,3
390,講堂,2019-12-18 03:00:00,1
391,講堂,2019-12-18 03:30:00,0
392,講堂,2019-12-18 04:00:00,2
393,講堂,2019-12-18 04:30:00,3
394,講堂,2019-12-18 05:00:00,3
395,講堂,2019-12-18 05:30:00,3
396,講堂,2019-12-18 06:00:00,2
397,講堂,2019-12-18 06:30:00,3
398,講堂,2019-12-18 07:00:00,1
399,講堂,2019-12-18 07:30:00,1
400,講堂,2019-12-18 08:00:00,2
401,講堂,2019-12-18 08:30:00,1
402,講堂,2019-12-18 09:00:00,1
403,講堂,2019-12-18 09:30:00,3
404,講堂,2019-12-18 10:00:00,0
405,講堂,2019-12-18 10:30:00,1
406,講堂,2019-12-18 11:00:00,0
407,講堂,2019-12-18 11:30:00,3
408,講堂,2019-12-18 12:00:00,2
409,講堂,2019-12-18 12:30:00,1
410,講堂,2019-12-18 13:00:00,3
411,講堂,2019-12-18 13:30:00,0
412,講堂,2019-12-18 14:00:00,1
413,講堂,2019-12-18 14:30:00,3
414,講堂,2019-12-18 15:00:00,3
415,講堂,2019-12-18 15:30:00,2
416,講堂,2019-12-18 16:00:00,1
417,講堂,2019-12-18 16:30:00,1
418,講堂,2019-12-18 17:00:00,0
419,講堂,2019-12-18 17:30:00,3
420,講堂,2019-12-18 18:00:00,0
421,講堂,2019-12-18 18:30:00,1
422,講堂,2019-12-18 19:00:00,1
423,講堂,2019-12-18 19:30:00,3
424,講堂,2019-12-18 20:00:00,0
425,講堂,2019-12-18 20:30:00,0
426,講堂,2019-12-18 21:00:00,0
427,講堂,2019-12-18 21:30:00,0
428,講堂,2019-12-18 22:00:00,3
429,講堂,2019-12-18 22:30:00,1
430,講堂,2019-12-18 23:00:00,2
431,講堂,2019-12-18 23:30:00,0
432,大講義室,2019-12-18 00:00:00,0
433,大講義室,2019-12-18 00:30:00,0
434,大講義室,2019-12-18 01:00:00,0
435,大講義室,2019-12-18 01:30:00,0
436,大講義室,2019-12-18 02:00:00,0
437,大講義室,2019-12-18 02:30:00,0
438,大講義室,2019-12-18 03:00:00,0
439,大講義室,2019-12-18 03:30:00,0
440,大講義室,2019-12-18 04:00:00,0
441,大講義室,2019-12-18 04:30:00,0
442,大講義室,2019-12-18 05:00:00,0
443,大講義室,2019-12-18 05:30:00,0
444,大講義室,2019-12-18 06:00:00,0
445,大講義室,2019-12-18 06:30:00,0
446,大講義室,2019-12-18 07:00:00,0
447,大講義室,2019-12-18 07:30:00,0
448,大講義室,2019-12-18 08:00:00,0
449,大講義室,2019-12-18 08:30:00,1
450,大講義室,2019-12-18 09:00:00,2
451,大講義室,2019-12-18 09:30:00,2
452,大講義室,2019-12-18 10:00:00,2
453,大講義室,2019-12-18 10:30:00,3
454,大講義室,2019-12-18 11:00:00,2
455,大講義室,2019-12-18 11:30:00,0
456,大講義室,2019-12-18 12:00:00,2
457,大講義室,2019-12-18 12:30:00,3
458,大講義室,2019-12-18 13:00:00,3
459,大講義室,2019-12-18 13:30:00,100
460,大講義室,2019-12-18 14:00:00,97
461,大講義室,2019-12-18 14:30:00,100
462,大講義室,2019-12-18 15:00:00,0
463,大講義室,2019-12-18 15:30:00,3
464,大講義室,2019-12-18 16:00:00,2
465,大講義室,2019-12-18 16:30:00,2
466,大講義室,2019-12-18 17:00:00,1
467,大講義室,2019-12-18 17:30:00,2
468,大講義室,2019-12-18 18:00:00,2
469,大講義室,2019-12-18 18:30:00,3
470,大講義室,2019-12-18 19:00:00,3
471,大講義室,2019-12-18 19:30:00,1
472,大講義室,2019-12-18 20:00:00,3
473,大講義室,2019-12-18 20:30:00,2
474,大講義室,2019-12-18 21:00:00,3
475,大講義室,2019-12-18 21:30:00,2
476,大講義室,2019-12-18 22:00:00,0
477,大講義室,2019-12-18 22:30:00,0
478,大講義室,2019-12-18 23:00:00,0
479,大講義室,2019-12-18 23:30:00,0
