,location,time,students
66,594,2018-05-18 09:00:00,78
67,594,2018-05-18 09:30:00,73
68,594,2018-05-18 10:00:00,73
69,594,2018-05-18 10:30:00,76
70,594,2018-05-18 11:00:00,1
71,594,2018-05-18 11:30:00,2
72,594,2018-05-18 12:00:00,0
73,594,2018-05-18 12:30:00,0
74,594,2018-05-18 13:00:00,2
75,594,2018-05-18 13:30:00,0
76,594,2018-05-18 14:00:00,3
77,594,2018-05-18 14:30:00,0
78,594,2018-05-18 15:00:00,3
79,594,2018-05-18 15:30:00,3
80,594,2018-05-18 16:00:00,0
81,594,2018-05-18 16:30:00,2
82,594,2018-05-18 17:00:00,1
83,594,2018-05-18 17:30:00,0
84,594,2018-05-18 18:00:00,3
85,594,2018-05-18 18:30:00,3
86,594,2018-05-18 19:00:00,3
87,594,2018-05-18 19:30:00,3
88,594,2018-05-18 20:00:00,3
89,594,2018-05-18 20:30:00,1
90,594,2018-05-18 21:00:00,2
91,594,2018-05-18 21:30:00,1
92,594,2018-05-18 22:00:00,0
93,594,2018-05-18 22:30:00,0
94,594,2018-05-18 23:00:00,0
95,594,2018-05-18 23:30:00,0
96,593,2018-05-18 00:00:00,0
97,593,2018-05-18 00:30:00,0
98,593,2018-05-18 01:00:00,0
99,593,2018-05-18 01:30:00,0
100,593,2018-05-18 02:00:00,0
101,593,2018-05-18 02:30:00,0
102,593,2018-05-18 03:00:00,0
103,593,2018-05-18 03:30:00,0
104,593,2018-05-18 04:00:00,0
105,593,2018-05-18 04:30:00,0
106,593,2018-05-18 05:00:00,0
107,593,2018-05-18 05:30:00,0
108,593,2018-05-18 06:00:00,0
109,593,2018-05-18 06:30:00,0
110,593,2018-05-18 07:00:00,0
111,593,2018-05-18 07:30:00,0
112,593,2018-05-18 08:00:00,0
113,593,2018-05-18 08:30:00,1
114,593,2018-05-18 09:00:00,70
115,593,2018-05-18 09:30:00,77
116,593,2018-05-18 10:00:00,74
117,593,2018-05-18 10:30:00,78
118,593,2018-05-18 11:00:00,1
119,593,2018-05-18 11:30:00,2
120,593,2018-05-18 12:00:00,0
121,593,2018-05-18 12:30:00,3
122,593,2018-05-18 13:00:00,1
123,593,2018-05-18 13:30:00,0
124,593,2018-05-18 14:00:00,0
125,593,2018-05-18 14:30:00,3
126,593,2018-05-18 15:00:00,3
127,593,2018-05-18 15:30:00,1
128,593,2018-05-18 16:00:00,2
129,593,2018-05-18 16:30:00,2
130,593,2018-05-18 17:00:00,3
131,593,2018-05-18 17:30:00,2
132,593,2018-05-18 18:00:00,1
133,593,2018-05-18 18:30:00,2
134,593,2018-05-18 19:00:00,3
135,593,2018-05-18 19:30:00,1
136,593,2018-05-18 20:00:00,3
137,593,2018-05-18 20:30:00,2
138,593,2018-05-18 21:00:00,3
139,593,2018-05-18 21:30:00,3
140,593,2018-05-18 22:00:00,0
141,593,2018-05-18 22:30:00,0
142,593,2018-05-18 23:00:00,0
143,593,2018-05-18 23:30:00,0
144,585,2018-05-18 00:00:00,0
145,585,2018-05-18 00:30:00,0
146,585,2018-05-18 01:00:00,0
147,585,2018-05-18 01:30:00,0
148,585,2018-05-18 02:00:00,0
149,585,2018-05-18 02:30:00,0
150,585,2018-05-18 03:00:00,0
151,585,2018-05-18 03:30:00,0
152,585,2018-05-18 04:00:00,0
153,585,2018-05-18 04:30:00,0
154,585,2018-05-18 05:00:00,0
155,585,2018-05-18 05:30:00,0
156,585,2018-05-18 06:00:00,0
157,585,2018-05-18 06:30:00,0
158,585,2018-05-18 07:00:00,0
159,585,2018-05-18 07:30:00,0
160,585,2018-05-18 08:00:00,0
161,585,2018-05-18 08:30:00,1
162,585,2018-05-18 09:00:00,3
163,585,2018-05-18 09:30:00,0
164,585,2018-05-18 10:00:00,1
165,585,2018-05-18 10:30:00,2
166,585,2018-05-18 11:00:00,56
167,585,2018-05-18 11:30:00,51
168,585,2018-05-18 12:00:00,56
169,585,2018-05-18 12:30:00,0
170,585,2018-05-18 13:00:00,1
171,585,2018-05-18 13:30:00,1
172,585,2018-05-18 14:00:00,1
173,585,2018-05-18 14:30:00,1
174,585,2018-05-18 15:00:00,3
175,585,2018-05-18 15:30:00,3
176,585,2018-05-18 16:00:00,1
177,585,2018-05-18 16:30:00,0
178,585,2018-05-18 17:00:00,1
179,585,2018-05-18 17:30:00,1
180,585,2018-05-18 18:00:00,1
181,585,2018-05-18 18:30:00,2
182,585,2018-05-18 19:00:00,1
183,585,2018-05-18 19:30:00,1
184,585,2018-05-18 20:00:00,3
185,585,2018-05-18 20:30:00,0
186,585,2018-05-18 21:00:00,0
187,585,2018-05-18 21:30:00,3
188,585,2018-05-18 22:00:00,0
189,585,2018-05-18 22:30:00,0
190,585,2018-05-18 23:00:00,0
191,585,2018-05-18 23:30:00,0
192,584,2018-05-18 00:00:00,0
193,584,2018-05-18 00:30:00,2
194,584,2018-05-18 01:00:00,0
195,584,2018-05-18 01:30:00,3
196,584,2018-05-18 02:00:00,0
197,584,2018-05-18 02:30:00,1
198,584,2018-05-18 03:00:00,3
199,584,2018-05-18 03:30:00,1
200,584,2018-05-18 04:00:00,1
201,584,2018-05-18 04:30:00,3
202,584,2018-05-18 05:00:00,3
203,584,2018-05-18 05:30:00,2
204,584,2018-05-18 06:00:00,0
205,584,2018-05-18 06:30:00,2
206,584,2018-05-18 07:00:00,3
207,584,2018-05-18 07:30:00,2
208,584,2018-05-18 08:00:00,1
209,584,2018-05-18 08:30:00,0
210,584,2018-05-18 09:00:00,0
211,584,2018-05-18 09:30:00,0
212,584,2018-05-18 10:00:00,2
213,584,2018-05-18 10:30:00,3
214,584,2018-05-18 11:00:00,1
215,584,2018-05-18 11:30:00,0
216,584,2018-05-18 12:00:00,2
217,584,2018-05-18 12:30:00,0
218,584,2018-05-18 13:00:00,2
219,584,2018-05-18 13:30:00,1
220,584,2018-05-18 14:00:00,3
221,584,2018-05-18 14:30:00,0
222,584,2018-05-18 15:00:00,0
223,584,2018-05-18 15:30:00,3
224,584,2018-05-18 16:00:00,0
225,584,2018-05-18 16:30:00,0
226,584,2018-05-18 17:00:00,1
227,584,2018-05-18 17:30:00,3
228,584,2018-05-18 18:00:00,2
229,584,2018-05-18 18:30:00,0
230,584,2018-05-18 19:00:00,1
231,584,2018-05-18 19:30:00,1
232,584,2018-05-18 20:00:00,1
233,584,2018-05-18 20:30:00,0
234,584,2018-05-18 21:00:00,0
235,584,2018-05-18 21:30:00,1
236,584,2018-05-18 22:00:00,1
237,584,2018-05-18 22:30:00,0
238,584,2018-05-18 23:00:00,1
239,584,2018-05-18 23:30:00,2
240,583,2018-05-18 00:00:00,2
241,583,2018-05-18 00:30:00,3
242,583,2018-05-18 01:00:00,3
243,583,2018-05-18 01:30:00,2
244,583,2018-05-18 02:00:00,0
245,583,2018-05-18 02:30:00,3
246,583,2018-05-18 03:00:00,2
247,583,2018-05-18 03:30:00,1
248,583,2018-05-18 04:00:00,3
249,583,2018-05-18 04:30:00,0
250,583,2018-05-18 05:00:00,0
251,583,2018-05-18 05:30:00,2
252,583,2018-05-18 06:00:00,2
253,583,2018-05-18 06:30:00,3
254,583,2018-05-18 07:00:00,1
255,583,2018-05-18 07:30:00,1
256,583,2018-05-18 08:00:00,1
257,583,2018-05-18 08:30:00,0
258,583,2018-05-18 09:00:00,3
259,583,2018-05-18 09:30:00,2
260,583,2018-05-18 10:00:00,2
261,583,2018-05-18 10:30:00,3
262,583,2018-05-18 11:00:00,1
263,583,2018-05-18 11:30:00,1
264,583,2018-05-18 12:00:00,2
265,583,2018-05-18 12:30:00,1
266,583,2018-05-18 13:00:00,3
267,583,2018-05-18 13:30:00,2
268,583,2018-05-18 14:00:00,0
269,583,2018-05-18 14:30:00,3
270,583,2018-05-18 15:00:00,0
271,583,2018-05-18 15:30:00,3
272,583,2018-05-18 16:00:00,1
273,583,2018-05-18 16:30:00,3
274,583,2018-05-18 17:00:00,2
275,583,2018-05-18 17:30:00,0
276,583,2018-05-18 18:00:00,1
277,583,2018-05-18 18:30:00,2
278,583,2018-05-18 19:00:00,0
279,583,2018-05-18 19:30:00,1
280,583,2018-05-18 20:00:00,3
281,583,2018-05-18 20:30:00,2
282,583,2018-05-18 21:00:00,2
283,583,2018-05-18 21:30:00,2
284,583,2018-05-18 22:00:00,1
285,583,2018-05-18 22:30:00,1
286,583,2018-05-18 23:00:00,3
287,583,2018-05-18 23:30:00,3
288,484,2018-05-18 00:00:00,0
289,484,2018-05-18 00:30:00,0
290,484,2018-05-18 01:00:00,0
291,484,2018-05-18 01:30:00,0
292,484,2018-05-18 02:00:00,0
293,484,2018-05-18 02:30:00,0
294,484,2018-05-18 03:00:00,0
295,484,2018-05-18 03:30:00,0
296,484,2018-05-18 04:00:00,0
297,484,2018-05-18 04:30:00,0
298,484,2018-05-18 05:00:00,0
299,484,2018-05-18 05:30:00,0
300,484,2018-05-18 06:00:00,0
301,484,2018-05-18 06:30:00,0
302,484,2018-05-18 07:00:00,0
303,484,2018-05-18 07:30:00,0
304,484,2018-05-18 08:00:00,0
305,484,2018-05-18 08:30:00,2
306,484,2018-05-18 09:00:00,52
307,484,2018-05-18 09:30:00,57
308,484,2018-05-18 10:00:00,50
309,484,2018-05-18 10:30:00,54
310,484,2018-05-18 11:00:00,0
311,484,2018-05-18 11:30:00,1
312,484,2018-05-18 12:00:00,0
313,484,2018-05-18 12:30:00,3
314,484,2018-05-18 13:00:00,2
315,484,2018-05-18 13:30:00,0
316,484,2018-05-18 14:00:00,3
317,484,2018-05-18 14:30:00,1
318,484,2018-05-18 15:00:00,2
319,484,2018-05-18 15:30:00,3
320,484,2018-05-18 16:00:00,1
321,484,2018-05-18 16:30:00,1
322,484,2018-05-18 17:00:00,0
323,484,2018-05-18 17:30:00,0
324,484,2018-05-18 18:00:00,2
325,484,2018-05-18 18:30:00,0
326,484,2018-05-18 19:00:00,0
327,484,2018-05-18 19:30:00,2
328,484,2018-05-18 20:00:00,2
329,484,2018-05-18 20:30:00,0
330,484,2018-05-18 21:00:00,2
331,484,2018-05-18 21:30:00,0
332,484,2018-05-18 22:00:00,0
333,484,2018-05-18 22:30:00,0
334,484,2018-05-18 23:00:00,0
335,484,2018-05-18 23:30:00,0
336,363,2018-05-18 00:00:00,2
337,363,2018-05-18 00:30:00,1
338,363,2018-05-18 01:00:00,2
339,363,2018-05-18 01:30:00,3
340,363,2018-05-18 02:00:00,1
341,363,2018-05-18 02:30:00,3
342,363,2018-05-18 03:00:00,1
343,363,2018-05-18 03:30:00,1
344,363,2018-05-18 04:00:00,2
345,363,2018-05-18 04:30:00,0
346,363,2018-05-18 05:00:00,1
347,363,2018-05-18 05:30:00,1
348,363,2018-05-18 06:00:00,1
349,363,2018-05-18 06:30:00,0
350,363,2018-05-18 07:00:00,1
351,363,2018-05-18 07:30:00,2
352,363,2018-05-18 08:00:00,3
353,363,2018-05-18 08:30:00,0
354,363,2018-05-18 09:00:00,3
355,363,2018-05-18 09:30:00,0
356,363,2018-05-18 10:00:00,3
357,363,2018-05-18 10:30:00,1
358,363,2018-05-18 11:00:00,3
359,363,2018-05-18 11:30:00,2
360,363,2018-05-18 12:00:00,3
361,363,2018-05-18 12:30:00,0
362,363,2018-05-18 13:00:00,3
363,363,2018-05-18 13:30:00,3
364,363,2018-05-18 14:00:00,1
365,363,2018-05-18 14:30:00,3
366,363,2018-05-18 15:00:00,0
367,363,2018-05-18 15:30:00,0
368,363,2018-05-18 16:00:00,0
369,363,2018-05-18 16:30:00,0
370,363,2018-05-18 17:00:00,0
371,363,2018-05-18 17:30:00,3
372,363,2018-05-18 18:00:00,0
373,363,2018-05-18 18:30:00,2
374,363,2018-05-18 19:00:00,2
375,363,2018-05-18 19:30:00,1
376,363,2018-05-18 20:00:00,3
377,363,2018-05-18 20:30:00,1
378,363,2018-05-18 21:00:00,2
379,363,2018-05-18 21:30:00,1
380,363,2018-05-18 22:00:00,0
381,363,2018-05-18 22:30:00,3
382,363,2018-05-18 23:00:00,1
383,363,2018-05-18 23:30:00,2
384,講堂,2018-05-18 00:00:00,1
385,講堂,2018-05-18 00:30:00,1
386,講堂,2018-05-18 01:00:00,1
387,講堂,2018-05-18 01:30:00,2
388,講堂,2018-05-18 02:00:00,1
389,講堂,2018-05-18 02:30:00,0
390,講堂,2018-05-18 03:00:00,0
391,講堂,2018-05-18 03:30:00,1
392,講堂,2018-05-18 04:00:00,1
393,講堂,2018-05-18 04:30:00,0
394,講堂,2018-05-18 05:00:00,3
395,講堂,2018-05-18 05:30:00,2
396,講堂,2018-05-18 06:00:00,2
397,講堂,2018-05-18 06:30:00,0
398,講堂,2018-05-18 07:00:00,2
399,講堂,2018-05-18 07:30:00,0
400,講堂,2018-05-18 08:00:00,2
401,講堂,2018-05-18 08:30:00,2
402,講堂,2018-05-18 09:00:00,0
403,講堂,2018-05-18 09:30:00,3
404,講堂,2018-05-18 10:00:00,3
405,講堂,2018-05-18 10:30:00,3
406,講堂,2018-05-18 11:00:00,3
407,講堂,2018-05-18 11:30:00,1
408,講堂,2018-05-18 12:00:00,0
409,講堂,2018-05-18 12:30:00,3
410,講堂,2018-05-18 13:00:00,1
411,講堂,2018-05-18 13:30:00,2
412,講堂,2018-05-18 14:00:00,3
413,講堂,2018-05-18 14:30:00,1
414,講堂,2018-05-18 15:00:00,0
415,講堂,2018-05-18 15:30:00,2
416,講堂,2018-05-18 16:00:00,2
417,講堂,2018-05-18 16:30:00,1
418,講堂,2018-05-18 17:00:00,2
419,講堂,2018-05-18 17:30:00,1
420,講堂,2018-05-18 18:00:00,2
421,講堂,2018-05-18 18:30:00,0
422,講堂,2018-05-18 19:00:00,1
423,講堂,2018-05-18 19:30:00,3
424,講堂,2018-05-18 20:00:00,1
425,講堂,2018-05-18 20:30:00,2
426,講堂,2018-05-18 21:00:00,1
427,講堂,2018-05-18 21:30:00,3
428,講堂,2018-05-18 22:00:00,3
429,講堂,2018-05-18 22:30:00,3
430,講堂,2018-05-18 23:00:00,3
431,講堂,2018-05-18 23:30:00,2
432,大講義室,2018-05-18 00:00:00,0
433,大講義室,2018-05-18 00:30:00,0
434,大講義室,2018-05-18 01:00:00,0
435,大講義室,2018-05-18 01:30:00,0
436,大講義室,2018-05-18 02:00:00,0
437,大講義室,2018-05-18 02:30:00,0
438,大講義室,2018-05-18 03:00:00,0
439,大講義室,2018-05-18 03:30:00,0
440,大講義室,2018-05-18 04:00:00,0
441,大講義室,2018-05-18 04:30:00,0
442,大講義室,2018-05-18 05:00:00,0
443,大講義室,2018-05-18 05:30:00,0
444,大講義室,2018-05-18 06:00:00,0
445,大講義室,2018-05-18 06:30:00,0
446,大講義室,2018-05-18 07:00:00,0
447,大講義室,2018-05-18 07:30:00,0
448,大講義室,2018-05-18 08:00:00,0
449,大講義室,2018-05-18 08:30:00,3
450,大講義室,2018-05-18 09:00:00,1
451,大講義室,2018-05-18 09:30:00,3
452,大講義室,2018-05-18 10:00:00,0
453,大講義室,2018-05-18 10:30:00,3
454,大講義室,2018-05-18 11:00:00,114
455,大講義室,2018-05-18 11:30:00,110
456,大講義室,2018-05-18 12:00:00,116
457,大講義室,2018-05-18 12:30:00,3
458,大講義室,2018-05-18 13:00:00,2
459,大講義室,2018-05-18 13:30:00,0
460,大講義室,2018-05-18 14:00:00,2
461,大講義室,2018-05-18 14:30:00,3
462,大講義室,2018-05-18 15:00:00,0
463,大講義室,2018-05-18 15:30:00,1
464,大講義室,2018-05-18 16:00:00,2
465,大講義室,2018-05-18 16:30:00,0
466,大講義室,2018-05-18 17:00:00,0
467,大講義室,2018-05-18 17:30:00,1
468,大講義室,2018-05-18 18:00:00,1
469,大講義室,2018-05-18 18:30:00,0
470,大講義室,2018-05-18 19:00:00,0
471,大講義室,2018-05-18 19:30:00,0
472,大講義室,2018-05-18 20:00:00,0
473,大講義室,2018-05-18 20:30:00,1
474,大講義室,2018-05-18 21:00:00,0
475,大講義室,2018-05-18 21:30:00,0
476,大講義室,2018-05-18 22:00:00,0
477,大講義室,2018-05-18 22:30:00,0
478,大講義室,2018-05-18 23:00:00,0
479,大講義室,2018-05-18 23:30:00,0
